Atualizado em: 2025-04-21
"Aeroporto";"Categoria";"Normativo";"Data";"Tarifa";"Grupo";"Natureza";"Incidência da Tarifa";"Teto Tarifário";"Reajuste Aplicado";"Ipca";"Fator X";"Fator Q";"Fator Q-1";"Fator M";"Delta"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência AE";"II";"Internacional";"+ DE 2 ATÉ 4";"R$ 2,27";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência AE";"II";"Internacional";"+ DE 200 ATÉ 300";"R$ 180,96";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência AE";"II";"Internacional";"+ DE 24 ATÉ 48";"R$ 27,40";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência AE";"II";"Internacional";"+ DE 300";"R$ 263,67";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência AE";"II";"Internacional";"+ DE 4 ATÉ 6";"R$ 4,06";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência AE";"II";"Internacional";"+ DE 48 ATÉ 100";"R$ 45,72";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência AE";"II";"Internacional";"+ DE 6 ATÉ 12";"R$ 6,98";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência AE";"II";"Internacional";"ATÉ 1";"R$ 1,14";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"I";"Doméstico";"null";"R$ 1,3605";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"I";"Internacional";"null";"R$ 3,6647";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Doméstico";"+ DE 1 ATÉ 2";"R$ 18,63";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Doméstico";"+ DE 100 ATÉ 200";"R$ 203,34";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Doméstico";"+ DE 12 ATÉ 24";"R$ 27,05";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Doméstico";"+ DE 2 ATÉ 4";"R$ 18,63";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Doméstico";"+ DE 200 ATÉ 300";"R$ 354,52";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Doméstico";"+ DE 24 ATÉ 48";"R$ 54,22";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Doméstico";"+ DE 300";"R$ 515,51";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Doméstico";"+ DE 4 ATÉ 6";"R$ 18,63";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Doméstico";"+ DE 48 ATÉ 100";"R$ 89,75";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Doméstico";"+ DE 6 ATÉ 12";"R$ 18,63";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Doméstico";"ATÉ 1";"R$ 18,63";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Internacional";"+ DE 1 ATÉ 2";"R$ 17,51";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Internacional";"+ DE 100 ATÉ 200";"R$ 516,62";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Internacional";"+ DE 12 ATÉ 24";"R$ 70,38";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Internacional";"+ DE 2 ATÉ 4";"R$ 17,51";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Internacional";"+ DE 200 ATÉ 300";"R$ 903,54";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Internacional";"+ DE 24 ATÉ 48";"R$ 137,23";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Internacional";"+ DE 300";"R$ 1.314,75";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Internacional";"+ DE 4 ATÉ 6";"R$ 21,07";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Internacional";"+ DE 48 ATÉ 100";"R$ 228,33";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Internacional";"+ DE 6 ATÉ 12";"R$ 35,03";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Permanência PM";"II";"Internacional";"ATÉ 1";"R$ 17,51";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Pouso";"I";"Doméstico";"null";"R$ 6,8850";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Pouso";"I";"Internacional";"null";"R$ 18,3561";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 1 ATÉ 2";"R$ 112,67";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 100 ATÉ 200";"R$ 4.058,53";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 12 ATÉ 24";"R$ 818,61";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 2 ATÉ 4";"R$ 136,80";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 200 ATÉ 300";"R$ 6.406,92";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 24 ATÉ 48";"R$ 2.100,65";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 300";"R$ 10.708,37";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 4 ATÉ 6";"R$ 276,71";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 48 ATÉ 100";"R$ 2.486,63";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 6 ATÉ 12";"R$ 360,40";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Doméstico";"ATÉ 1";"R$ 112,67";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Internacional";"+ DE 1 ATÉ 2";"R$ 162,16";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Internacional";"+ DE 100 ATÉ 200";"R$ 8.646,13";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Internacional";"+ DE 12 ATÉ 24";"R$ 1.705,89";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Internacional";"+ DE 2 ATÉ 4";"R$ 285,40";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Internacional";"+ DE 200 ATÉ 300";"R$ 13.760,52";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Internacional";"+ DE 24 ATÉ 48";"R$ 3.830,10";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Internacional";"+ DE 300";"R$ 22.779,64";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Internacional";"+ DE 4 ATÉ 6";"R$ 574,03";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Internacional";"+ DE 48 ATÉ 100";"R$ 5.201,96";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Internacional";"+ DE 6 ATÉ 12";"R$ 755,65";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 192/2016";"2017";"Preços Unificados";"II";"Internacional";"ATÉ 1";"R$ 162,16";"-1,1259%";"0%";"0%";"-0,7%";"-0,7%";"-35,9%";"0%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Adicional do Tesouro";"I";"Internacional";"null";"$18,00 ";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem - Importação";"null";" ";"1º - Até 2 dias úteis";"0,68%";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem - Importação";"null";" ";"2º - Até 5 dias úteis";"1,36%";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem - Importação";"null";" ";"3º - De 6 a 10 dias úteis";"2,04%";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem - Importação";"null";" ";"4º - De 11 a 20 dias úteis";"4,08%";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem - Importação";"null";" ";"Cada 10 dias úteis adicionais";"2,04%";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem e Capatazia - Alto valor";"null";" ";"acima de 80.000,00/kg";"0,14%";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem e Capatazia - Alto valor";"null";" ";"de 20.000,00 a 79.999,99/kg";"0,27%";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem e Capatazia - Alto valor";"null";" ";"de 5.000,00 a 19.999,99/kg";"0,54%";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem e Capatazia - Exportação";"null";" ";"1º - Até 4 dias úteis";"R$ 0,0669";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem e Capatazia - Exportação";"null";" ";"Cada 2 dias úteis adicionais";"R$ 0,0669";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem e Capatazia - Exportação";"null";" ";"Cobrança Mínima - Origem";"R$ 6,69";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem e Capatazia - Exportação";"null";" ";"Cobrança Mínima - Trânsito";"R$ 3,34";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem e Capatazia - Importação";"null";" ";"1º - Até 4 dias úteis";"R$ 0,1340";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem e Capatazia - Importação";"null";" ";"Cada 2 dias úteis adicionais";"R$ 0,1340";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem e Capatazia - Importação";"null";" ";"Cobrança Mínima";"R$ 16,7518";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem e Capatazia - Perdimento";"null";" ";"1º Até 45 dias";"1,36%";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem e Capatazia - Perdimento";"null";" ";"2º De mais de 45 dias a 90 dias";"2,72%";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem e Capatazia - Perdimento";"null";" ";"3º De mais de 90 dias a 120 dias";"4,08%";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Armazenagem e Capatazia - Perdimento";"null";" ";"4º De mais de 120 dias";"6,80%";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Capatazia - Importação";"null";" ";"Cobrança Mínima";"R$ 16,71";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Capatazia - Importação";"null";" ";"Valor sobre o Peso Bruto";"R$ 0,0501";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Capatazia - Trânsito";"null";" ";"Cobrança Mínima";"R$ 83,66";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Capatazia - Trânsito";"null";" ";"Valor sobre o Peso Bruto";"R$ 0,8366";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"I";"Doméstico";"null";"R$ 398,7500";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"I";"Internacional";"null";"R$ 1.766,98";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Doméstico";"+ DE 1 ATÉ 2";"R$ 115,46";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Doméstico";"+ DE 100 ATÉ 200";"R$ 797,43";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Doméstico";"+ DE 12 ATÉ 24";"R$ 398,83";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Doméstico";"+ DE 2 ATÉ 4";"R$ 180,15";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Doméstico";"+ DE 200 ATÉ 300";"R$ 996,79";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Doméstico";"+ DE 24 ATÉ 48";"R$ 478,45";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Doméstico";"+ DE 300";"R$ 1.531,04";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Doméstico";"+ DE 4 ATÉ 6";"R$ 239,18";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Doméstico";"+ DE 48 ATÉ 100";"R$ 637,93";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Doméstico";"+ DE 6 ATÉ 12";"R$ 318,97";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Doméstico";"ATÉ 1";"R$ 115,46";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Internacional";"+ DE 1 ATÉ 2";"R$ 490,46";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Internacional";"+ DE 100 ATÉ 200";"R$ 3.386,94";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Internacional";"+ DE 12 ATÉ 24";"R$ 1.693,31";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Internacional";"+ DE 2 ATÉ 4";"R$ 764,16";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Internacional";"+ DE 200 ATÉ 300";"R$ 4.470,66";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Internacional";"+ DE 24 ATÉ 48";"R$ 2.031,97";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Internacional";"+ DE 300";"R$ 5.901,43";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Internacional";"+ DE 4 ATÉ 6";"R$ 1.015,65";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Internacional";"+ DE 48 ATÉ 100";"R$ 2.708,68";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
"ASGA";"0";"Decisão nº 253/2020";"2020";"Comunicação e Auxílio Rádio e Visuais";"II";"Internacional";"+ DE 6 ATÉ 12";"R$ 1.354,34";"0%";"0%";"0%";"0%";"0%";"0%";"200%"
